Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Bldg Type,House Style,Year Built,Year Remod/Add,Garage Cars,Mo Sold,Yr Sold,Sale Condition,SalePrice
1723,0528186050,120,RL,48,7841,NridgHt,TwnhsE,1Story,2005,2005,2,5,2007,Normal,280000
1724,0528186090,120,RL,60,7313,NridgHt,TwnhsE,1Story,2005,2005,2,8,2007,Normal,277500
1725,0528186120,120,RL,68,7820,NridgHt,TwnhsE,1Story,2007,2007,2,12,2007,Partial,318061
1726,0528186190,120,RL,48,6240,NridgHt,TwnhsE,1Story,2006,2006,2,9,2007,Partial,221370
1727,0528188160,120,RL,48,3242,NridgHt,TwnhsE,1Story,2003,2003,2,3,2007,Normal,200000
1728,0528218010,060,RL,59,15810,Gilbert,1Fam,2Story,2007,2007,2,5,2007,Partial,181755
1729,0528218020,060,RL,65,10237,Gilbert,1Fam,2Story,2005,2006,2,6,2007,Normal,176000
1730,0528218050,060,RL,65,10237,Gilbert,1Fam,2Story,2005,2007,2,7,2007,Partial,178900
1731,0528218100,060,RL,58,13204,Gilbert,1Fam,2Story,2006,2007,2,5,2007,Partial,168165
1732,0528221030,060,RL,62,8857,Gilbert,1Fam,2Story,2006,2006,2,3,2007,Partial,171925
1733,0528221040,060,RL,63,9729,Gilbert,1Fam,2Story,2006,2007,3,6,2007,Partial,198444
1734,0528221050,020,RL,88,12216,Gilbert,1Fam,1Story,2005,2005,2,6,2007,Normal,203000
1735,0528221090,060,RL,65,9018,Gilbert,1Fam,2Story,2007,2007,2,7,2007,Partial,179540
1736,0528222030,020,RL,73,8993,Gilbert,1Fam,1Story,2007,2007,2,8,2007,Partial,176485
1737,0528222040,020,RL,73,8899,Gilbert,1Fam,1Story,2007,2007,2,8,2007,Partial,181134
1738,0528222050,060,RL,73,8499,Gilbert,1Fam,2Story,2006,2007,2,3,2007,Partial,156932
1739,0528222060,060,RL,72,8229,Gilbert,1Fam,2Story,2007,2007,2,12,2007,Partial,166000
1740,0528222080,060,RL,64,7713,Gilbert,1Fam,2Story,2007,2007,2,7,2007,Partial,177594
1741,0528222090,020,RL,64,7697,Gilbert,1Fam,1Story,2007,2007,2,8,2007,Partial,173500
1742,0528228270,120,RL,53,3922,Blmngtn,TwnhsE,1Story,2006,2007,3,6,2007,Partial,172500
1743,0528228275,120,RL,53,3922,Blmngtn,TwnhsE,1Story,2006,2007,3,2,2007,Partial,194201
1744,0528228375,120,RL,,3621,Blmngtn,TwnhsE,1Story,2003,2003,3,11,2007,Normal,226500
1745,0528228555,020,RL,53,3710,Blmngtn,1Fam,1Story,2007,2007,2,8,2007,Partial,185485
1746,0528231010,020,RL,182,14572,Gilbert,1Fam,1Story,2004,2004,3,11,2007,Family,259000
1747,0528231030,080,RL,65,16219,Gilbert,1Fam,SLvl,2004,2005,2,4,2007,Normal,188500
1748,0528235000,080,RL,87,11084,Gilbert,1Fam,SLvl,2004,2004,2,6,2007,Family,175000
1749,0528235160,060,RL,59,11796,Gilbert,1Fam,2Story,2004,2005,2,7,2007,Normal,215000
1750,0528235170,020,RL,59,10936,Gilbert,1Fam,1Story,2006,2006,2,4,2007,Partial,206580
1751,0528240020,060,RL,62,8244,Gilbert,1Fam,2Story,2004,2004,2,5,2007,Normal,183500
1752,0528250010,080,RL,,11950,Gilbert,1Fam,SLvl,2003,2003,2,10,2007,Normal,165500
1753,0528250070,060,RL,63,7875,Gilbert,1Fam,2Story,2003,2003,2,7,2007,Normal,211000
1754,0528275035,060,RL,,8063,Gilbert,1Fam,2Story,2000,2000,2,11,2007,Abnorml,181000
1755,0528275110,060,RL,,8740,Gilbert,1Fam,2Story,2002,2002,2,7,2007,Normal,219500
1756,0528280110,060,RL,62,7917,Gilbert,1Fam,2Story,1999,2000,2,8,2007,Normal,175000
1757,0528280150,080,RL,76,9967,Gilbert,1Fam,SLvl,2000,2000,2,12,2007,Normal,170000
1758,0528290060,060,RL,,7750,Gilbert,1Fam,2Story,2003,2003,2,8,2007,Normal,162000
1759,0528290170,060,RL,58,9487,Gilbert,1Fam,2Story,2000,2000,2,6,2007,Normal,187000
1760,0528294010,060,RL,59,9649,Gilbert,1Fam,2Story,1999,2000,2,5,2007,Normal,185000
1761,0528320050,060,RL,160,15623,NoRidge,1Fam,2Story,1996,1996,3,7,2007,Abnorml,745000
1762,0528322020,060,RL,100,12191,NoRidge,1Fam,2Story,1997,1998,3,6,2007,Normal,384500
1763,0528326060,060,RL,,11000,NoRidge,1Fam,2Story,2000,2000,3,6,2007,Normal,248000
1764,0528327060,020,RL,,11400,NoRidge,1Fam,1Story,2001,2002,3,3,2007,Normal,466500
1765,0528340030,060,RL,89,10557,NoRidge,1Fam,2Story,1998,1998,3,7,2007,Normal,410000
1766,0528344020,060,RL,74,11002,NoRidge,1Fam,2Story,1998,1999,3,1,2007,Normal,322500
1767,0528348030,060,RL,83,10790,NoRidge,1Fam,2Story,1998,1998,3,5,2007,Normal,252000
1768,0528351010,060,RL,104,21535,NoRidge,1Fam,2Story,1994,1995,3,1,2007,Normal,755000
1769,0528354060,060,RL,92,9920,NoRidge,1Fam,2Story,1996,1997,2,6,2007,Normal,269790
1770,0528354110,060,RL,95,11787,NoRidge,1Fam,2Story,1996,1997,3,8,2007,Normal,315750
1771,0528358040,060,RL,82,9950,NoRidge,1Fam,2Story,1995,1995,3,6,2007,Abnorml,290000
1772,0528364110,060,RL,65,12257,NoRidge,1Fam,2Story,1995,1995,3,11,2007,Normal,290000
1773,0528366050,020,RL,,12692,NoRidge,1Fam,1Story,1992,1993,2,5,2007,Normal,430000
1774,0528366070,060,RL,88,11762,NoRidge,1Fam,2Story,1992,1993,2,9,2007,Normal,263000
1775,0528376010,060,RL,82,9044,NoRidge,1Fam,2Story,1996,1997,3,5,2007,Normal,330000
1776,0528427040,020,RL,75,9910,Somerst,1Fam,1Story,2007,2007,2,9,2007,Partial,213133
1777,0528427100,020,RL,91,11830,Somerst,1Fam,1Story,2007,2007,3,7,2007,Partial,260261
1778,0528429090,020,RL,84,11670,Somerst,1Fam,1Story,2006,2006,3,3,2007,Normal,320000
1779,0528429110,020,RL,49,15256,Somerst,1Fam,1Story,2007,2007,3,8,2007,Normal,282922
1780,0528431030,020,RL,76,10612,Somerst,1Fam,1Story,2006,2006,2,1,2007,Family,215000
1781,0528431040,020,RL,98,12291,Somerst,1Fam,1Story,2007,2007,3,10,2007,Partial,419005
1782,0528431050,020,RL,116,13501,Somerst,1Fam,1Story,2006,2006,3,6,2007,Normal,255000
1783,0528431110,020,RL,75,9986,Somerst,1Fam,1Story,2006,2007,3,2,2007,Partial,147000
1784,0528435010,020,RL,85,9965,Somerst,1Fam,1Story,2007,2007,2,9,2007,Partial,235876
1785,0528435040,020,RL,79,9416,Somerst,1Fam,1Story,2007,2007,3,9,2007,Partial,311872
1786,0528435060,020,RL,83,9849,Somerst,1Fam,1Story,2007,2007,3,6,2007,Partial,248328
1787,0528435070,020,RL,85,10000,Somerst,1Fam,1Story,2006,2006,3,12,2007,Normal,227000
1788,0528439040,020,RL,74,8847,Somerst,1Fam,1Story,2005,2005,2,12,2007,Normal,260000
1789,0528439050,020,RL,76,9158,Somerst,1Fam,1Story,2007,2007,2,6,2007,Partial,225000
1790,0528439080,020,RL,70,8251,Somerst,1Fam,1Story,2005,2006,2,4,2007,Normal,249000
1791,0528441080,020,RL,75,10084,Somerst,1Fam,1Story,2004,2005,2,8,2007,Normal,307000
1792,0528445020,060,RL,70,9605,Somerst,1Fam,2Story,2006,2006,3,7,2007,Family,250000
1793,0528445070,060,RL,75,8778,Somerst,1Fam,2Story,2006,2006,3,3,2007,Normal,221300
1794,0528456190,020,FV,72,8640,Somerst,1Fam,1Story,2007,2007,2,11,2007,Partial,208900
1795,0528456230,020,FV,75,9000,Somerst,1Fam,1Story,2006,2007,2,6,2007,Partial,210400
1796,0528458080,060,FV,72,8640,Somerst,1Fam,2Story,2007,2007,2,11,2007,Partial,255000
1797,0528458090,060,FV,81,10411,Somerst,1Fam,2Story,2007,2007,2,7,2007,Partial,212109
1798,0528458120,060,FV,75,9000,Somerst,1Fam,2Story,2006,2006,3,12,2007,Normal,270000
1799,0528458130,060,FV,75,9000,Somerst,1Fam,2Story,2007,2007,2,8,2007,Partial,303477
1800,0528458150,060,FV,112,12217,Somerst,1Fam,2Story,2007,2007,3,12,2007,Partial,310013
1801,0528477020,020,FV,84,11096,Somerst,1Fam,1Story,2006,2006,3,7,2007,Normal,249700
1802,0528480020,060,FV,84,10207,Somerst,1Fam,2Story,2007,2007,2,8,2007,Partial,227875
1803,0528480180,020,FV,84,10440,Somerst,1Fam,1Story,2007,2007,2,5,2007,Partial,261329
1804,0528482010,020,FV,100,11824,Somerst,1Fam,1Story,2006,2006,3,4,2007,Normal,253000
1805,0528482030,060,FV,85,10625,Somerst,1Fam,2Story,2004,2004,3,6,2007,Normal,265000
1806,0528482090,060,FV,102,11143,Somerst,1Fam,2Story,2004,2005,2,12,2007,Normal,340000
1807,0531363020,020,RL,63,7500,SawyerW,1Fam,1Story,2006,2007,0,6,2007,Partial,146000
1808,0531363040,020,RL,63,7500,SawyerW,1Fam,1Story,2006,2006,0,10,2007,Normal,147000
1809,0531375140,020,RL,60,12450,SawyerW,1Fam,1Story,2003,2004,2,5,2007,Normal,149000
1810,0531376060,020,RL,65,7441,SawyerW,1Fam,1Story,2006,2006,2,6,2007,Normal,181000
1811,0531380110,060,RL,70,8462,SawyerW,1Fam,2Story,1994,1994,2,7,2007,Normal,201000
1812,0531384070,060,RL,,11613,SawyerW,1Fam,2Story,1993,1997,2,5,2007,Normal,191750
1813,0531385070,020,RL,65,8450,SawyerW,1Fam,1Story,2000,2001,2,12,2007,Normal,179000
1814,0531385130,020,RL,,16196,SawyerW,1Fam,1Story,1998,1998,2,8,2007,Normal,215000
1815,0531451030,120,RL,50,8012,SawyerW,TwnhsE,1Story,1992,1992,2,7,2007,Normal,179200
1816,0531451150,160,RL,50,8012,SawyerW,TwnhsE,2Story,1980,1980,1,7,2007,Normal,128000
1817,0531453140,085,RL,,9180,SawyerW,1Fam,SFoyer,1983,1983,2,12,2007,Normal,144000
1818,0531477040,090,RH,60,8400,SawyerW,Duplex,1Story,1977,1977,2,10,2007,Normal,144000
1819,0532353120,020,RL,64,6285,Sawyer,1Fam,1Story,1977,1977,1,3,2007,Normal,120750
1820,0532354010,020,RL,80,8480,Sawyer,1Fam,1Story,1963,1963,2,7,2007,Normal,132500
1821,0532354060,020,RL,70,7420,Sawyer,1Fam,1Story,1962,1962,2,4,2007,Normal,132000
1822,0532354070,020,RL,,7758,Sawyer,1Fam,1Story,1962,2001,1,3,2007,Normal,132500
1823,0532376040,020,RL,85,6970,Sawyer,1Fam,1Story,1961,1961,2,5,2007,Normal,129000
1824,0532376090,020,RL,40,13673,Sawyer,1Fam,1Story,1962,1962,1,3,2007,Normal,143900
1825,0532377050,020,RL,84,7476,Sawyer,1Fam,1Story,1968,1968,2,6,2007,Normal,145000
1826,0532377140,020,RL,,9945,Sawyer,1Fam,1Story,1961,1961,2,10,2007,Normal,128500
1827,0532378240,020,RL,,6173,Sawyer,1Fam,1Story,1967,1967,1,8,2007,Normal,125500
1828,0532476080,060,RL,,19522,Veenker,1Fam,2Story,1990,1990,2,2,2007,Normal,300000
1829,0532477040,060,RL,,17542,Veenker,1Fam,2Story,1974,2003,2,7,2007,Normal,294000
1830,0532479050,020,RL,44,10751,Sawyer,1Fam,1Story,1974,1974,2,8,2007,Normal,129000
1831,0532479120,085,RL,,16647,Sawyer,1Fam,SFoyer,1975,1981,2,1,2007,Normal,171000
1832,0532479140,020,RL,43,12712,Sawyer,1Fam,1Story,1973,2006,2,1,2007,Abnorml,147000
1833,0533120030,060,RL,,9572,NoRidge,1Fam,2Story,1990,1990,2,6,2007,Normal,302000
1834,0533130170,050,RL,85,10678,NoRidge,1Fam,1.5Fin,1992,2000,2,4,2007,Normal,285000
1835,0533205110,120,FV,45,4379,Somerst,TwnhsE,1Story,2004,2004,2,7,2007,Normal,214000
1836,0533206060,120,FV,80,3523,Somerst,TwnhsE,1Story,2006,2007,2,2,2007,Partial,166000
1837,0533206070,120,FV,32,3784,Somerst,TwnhsE,1Story,2006,2007,2,2,2007,Partial,193800
1838,0533208010,120,FV,47,4230,Somerst,TwnhsE,1Story,2006,2007,2,4,2007,Partial,208900
1839,0533208020,120,FV,40,3606,Somerst,TwnhsE,1Story,2006,2007,2,8,2007,Partial,194000
1840,0533208030,120,FV,30,5330,Somerst,TwnhsE,1Story,2006,2007,2,7,2007,Partial,207500
1841,0533208040,120,FV,35,4274,Somerst,TwnhsE,1Story,2006,2007,2,11,2007,Partial,199900
1842,0533208070,160,FV,35,4251,Somerst,TwnhsE,2Story,2006,2007,2,6,2007,Partial,164700
1843,0533213130,160,FV,24,2280,Somerst,Twnhs,2Story,1999,1999,2,9,2007,Normal,176500
1844,0533213140,160,FV,34,3230,Somerst,TwnhsE,2Story,1999,1999,2,6,2007,Normal,176000
1845,0533221030,160,FV,,2117,Somerst,TwnhsE,2Story,2000,2000,2,6,2007,Normal,168500
1846,0533221060,160,FV,24,2117,Somerst,Twnhs,2Story,2000,2000,2,9,2007,Normal,177000
1847,0533221100,160,FV,,2117,Somerst,Twnhs,2Story,2000,2000,2,6,2007,Normal,177000
1848,0533223050,160,FV,,5105,Somerst,TwnhsE,2Story,2004,2004,2,3,2007,Normal,148800
1849,0533236040,160,FV,24,2645,Somerst,Twnhs,2Story,1999,2000,2,11,2007,Normal,174000
1850,0533241030,060,FV,66,7399,Somerst,1Fam,2Story,1997,1998,2,6,2007,Normal,239000
1851,0533242080,020,FV,73,7321,Somerst,1Fam,1Story,1999,2000,2,12,2007,Normal,204000
1852,0533242090,060,FV,,8010,Somerst,1Fam,2Story,2003,2004,2,8,2007,Normal,301000
1853,0533244040,060,FV,106,8413,Somerst,1Fam,2Story,1998,1998,2,6,2007,Normal,312500
1854,0533250190,120,RL,50,9466,Veenker,TwnhsE,1Story,1994,1995,2,5,2007,Normal,279700
1855,0533251110,020,RL,80,12000,Veenker,1Fam,1Story,1980,1980,2,3,2007,Normal,255000
1856,0533251130,080,RL,,16157,Veenker,1Fam,SLvl,1978,1978,2,6,2007,Normal,194000
1857,0533252130,020,RL,90,10768,Veenker,1Fam,1Story,1976,2004,2,7,2007,Normal,218000
1858,0533253180,120,RL,40,3840,Greens,TwnhsE,1Story,1978,1998,2,7,2007,Normal,213750
1859,0533254100,080,RL,80,9600,Veenker,1Fam,SLvl,1976,1994,2,8,2007,Normal,187000
1860,0533254130,020,RL,80,9600,Veenker,1Fam,1Story,1976,1976,2,5,2007,Normal,181500
1861,0533350020,020,RL,94,17778,Veenker,1Fam,1Story,1981,1981,2,3,2007,Normal,373000
1862,0533352075,090,RL,,18890,Sawyer,Duplex,1.5Fin,1977,1977,2,8,2007,Normal,190000
1863,0534104090,060,FV,,7050,Somerst,1Fam,2Story,2001,2001,2,5,2007,Normal,226000
1864,0534125120,020,RL,78,11700,NWAmes,1Fam,1Story,1968,1968,2,9,2007,Normal,143450
1865,0534127080,060,RL,80,8000,NWAmes,1Fam,2Story,1970,1970,2,6,2007,Normal,240050
1866,0534127140,085,RL,,8723,NWAmes,1Fam,SFoyer,1969,1969,2,1,2007,Normal,162500
1867,0534127260,020,RL,130,11700,NWAmes,1Fam,1Story,1968,1968,2,4,2007,Normal,164000
1868,0534128090,020,RL,108,11358,NWAmes,1Fam,1Story,1972,1987,2,5,2007,Normal,185000
1869,0534151090,020,RL,80,9547,NWAmes,1Fam,1Story,1993,1993,2,7,2007,Normal,188500
1870,0534151180,060,RL,78,10530,NWAmes,1Fam,2Story,1993,1993,2,8,2007,Normal,255000
1871,0534175010,090,RL,,11500,NWAmes,Duplex,1Story,1976,1976,2,6,2007,Normal,136905
1872,0534176140,020,RL,88,10738,NWAmes,1Fam,1Story,1966,1966,2,11,2007,Normal,158500
1873,0534177210,020,RL,80,9600,NWAmes,1Fam,1Story,1973,1973,2,9,2007,Normal,175500
1874,0534178010,020,RL,80,10800,NWAmes,1Fam,1Story,1963,1963,1,2,2007,Normal,127000
1875,0534201040,020,RL,70,8050,NAmes,1Fam,1Story,1967,1993,1,3,2007,Normal,127000
1876,0534202030,020,RL,,10355,NAmes,1Fam,1Story,1967,1967,1,7,2007,Normal,143000
1877,0534204120,020,RL,79,10289,NAmes,1Fam,1Story,1965,1965,2,6,2007,Normal,156000
1878,0534252040,020,RL,,9503,NAmes,1Fam,1Story,1958,1983,1,6,2007,Normal,144000
1879,0534252060,090,RL,,10624,NAmes,Duplex,1Story,1964,1964,1,11,2007,Normal,119000
1880,0534252070,090,RL,,10899,NAmes,Duplex,1Story,1964,1964,3,4,2007,Normal,103000
1881,0534252110,020,RL,,12342,NAmes,1Fam,1Story,1960,1978,1,8,2007,Normal,139900
1882,0534275170,020,RL,,12772,NAmes,1Fam,1Story,1960,1998,1,4,2007,Normal,151500
1883,0534275220,020,RL,80,8892,NAmes,1Fam,1Story,1960,1960,2,7,2007,Normal,126500
1884,0534276070,080,RL,65,10482,NAmes,1Fam,SLvl,1958,1958,1,6,2007,Normal,145000
1885,0534276160,020,RL,70,7535,NAmes,1Fam,1Story,1958,1985,1,6,2007,Normal,120000
1886,0534276180,020,RL,74,7450,NAmes,1Fam,1Story,1956,1956,2,1,2007,Normal,124000
1887,0534276290,020,RL,,8339,NAmes,1Fam,1Story,1959,1959,1,7,2007,Normal,106500
1888,0534278150,020,RL,,14357,NAmes,1Fam,1Story,1961,1961,2,8,2007,Normal,140500
1889,0534278170,020,RL,76,8243,NAmes,1Fam,1Story,1961,1961,2,2,2007,Normal,137500
1890,0534278190,020,RL,70,8680,NAmes,1Fam,1Story,1960,1960,1,1,2007,Normal,117600
1891,0534401120,020,RL,80,8800,NAmes,1Fam,1Story,1966,1966,2,10,2007,Normal,163500
1892,0534401200,080,RL,80,9200,NAmes,1Fam,SLvl,1965,1965,2,5,2007,Normal,161000
1893,0534403040,080,RL,85,9350,NAmes,1Fam,SLvl,1964,1991,1,10,2007,Normal,158000
1894,0534403290,060,RL,80,8800,NAmes,1Fam,2Story,1964,1997,2,7,2007,Normal,224500
1895,0534403420,020,RL,,11382,NAmes,1Fam,1Story,1964,1964,1,8,2007,Normal,147000
1896,0534425015,020,RL,,22002,NAmes,1Fam,1Story,1959,1991,2,7,2007,Normal,200000
1897,0534425080,020,RL,,14585,NAmes,1Fam,1Story,1960,1987,2,6,2007,Normal,181900
1898,0534427140,020,RL,75,7388,NAmes,1Fam,1Story,1959,2002,2,7,2007,Normal,150750
1899,0534429030,090,RL,70,9842,NAmes,Duplex,1Story,1962,1962,2,3,2007,Normal,101800
1900,0534430090,020,RL,57,8280,NAmes,1Fam,1Story,1950,1950,1,11,2007,Normal,124000
1901,0534431020,045,RL,85,12172,NAmes,1Fam,1.5Unf,1940,1996,2,10,2007,Normal,138500
1902,0534450090,020,RL,50,5000,BrkSide,1Fam,1Story,1946,1950,0,1,2007,Normal,39300
1903,0534450110,020,RL,50,5000,BrkSide,1Fam,1Story,1946,1950,0,4,2007,Normal,64500
1904,0534451020,050,RL,51,3500,BrkSide,1Fam,1.5Fin,1945,1950,0,7,2007,Normal,64000
1905,0534453080,020,RL,50,5175,BrkSide,1Fam,1Story,1958,2000,1,7,2007,Normal,112000
1906,0534475170,060,RL,100,9500,NAmes,1Fam,2Story,1964,1978,2,6,2007,Normal,165000
1907,0534476080,020,RL,80,9600,NAmes,1Fam,1Story,1955,1955,1,10,2007,Normal,144000
1908,0534478140,090,RL,95,11345,NAmes,Duplex,2Story,1948,1950,2,7,2007,Normal,137000
1909,0534479120,050,RL,79,9492,NAmes,1Fam,1.5Fin,1941,1950,1,4,2007,Normal,105000
1910,0534479140,070,RL,79,9480,NAmes,1Fam,2Story,1942,1995,1,6,2007,Normal,146500
1911,0535101150,090,RL,63,8668,NAmes,Duplex,1Story,1968,1968,3,5,2007,Normal,126000
1912,0535102010,085,RL,,10050,NAmes,1Fam,SFoyer,1966,1966,2,6,2007,Normal,175000
1913,0535105110,080,RL,100,9600,NAmes,1Fam,SLvl,1961,1961,2,5,2007,Normal,158500
1914,0535106140,020,RL,70,10150,NAmes,1Fam,1Story,1958,1958,1,7,2007,Normal,114500
1915,0535106180,050,RL,78,11344,NAmes,1Fam,1.5Fin,1958,1958,1,7,2007,Normal,144000
1916,0535126180,060,RL,,18450,NAmes,1Fam,2Story,1965,1979,2,8,2007,Abnorml,129000
1917,0535151020,020,RL,73,8760,NAmes,1Fam,1Story,1957,1999,1,9,2007,Normal,141000
1918,0535151100,020,RL,65,6860,NAmes,1Fam,1Story,1956,1956,1,12,2007,Normal,131000
1919,0535151110,020,RL,60,8250,NAmes,1Fam,1Story,1963,1963,2,7,2007,Normal,142100
1920,0535152060,020,RL,70,8176,NAmes,1Fam,1Story,1958,1992,1,8,2007,Normal,139000
1921,0535154080,020,RL,75,9750,NAmes,1Fam,1Story,1958,1958,1,4,2007,Normal,157900
1922,0535155110,020,RL,80,9250,NAmes,1Fam,1Story,1954,2005,1,7,2007,Normal,139400
1923,0535176070,020,RL,90,11988,NAmes,1Fam,1Story,1957,1957,1,5,2007,Normal,150000
1924,0535177020,020,RL,70,9100,NAmes,1Fam,1Story,1960,1960,1,6,2007,Normal,120000
1925,0535177110,020,RL,80,9736,NAmes,1Fam,1Story,1957,1969,2,4,2007,Normal,174850
1926,0535179120,020,RL,72,9770,NAmes,1Fam,1Story,1957,1957,1,4,2007,Normal,116000
1927,0535180030,020,RL,72,10152,NAmes,1Fam,1Story,1956,1956,1,6,2007,Normal,135000
1928,0535181030,020,RL,,12155,NAmes,1Fam,1Story,1970,1970,2,3,2007,Normal,163500
1929,0535181140,020,RL,70,12198,NAmes,1Fam,1Story,1955,1975,1,6,2007,Normal,130000
1930,0535300040,020,RL,75,10050,NAmes,1Fam,1Story,1955,1955,1,8,2007,Normal,129500
1931,0535301060,020,RL,60,11556,NAmes,1Fam,1Story,1953,2006,1,7,2007,Normal,142000
1932,0535301160,090,RL,70,8078,NAmes,Duplex,1Story,1958,1958,2,12,2007,Normal,128600
1933,0535302070,020,RL,60,10950,NAmes,1Fam,1Story,1952,1952,2,4,2007,Normal,125000
1934,0535304170,020,RL,68,7942,NAmes,1Fam,1Story,1953,1953,1,6,2007,Normal,136000
1935,0535305180,020,RL,66,8923,NAmes,1Fam,1Story,1953,2006,1,5,2007,Normal,134500
1936,0535325090,020,RL,71,8540,NAmes,1Fam,1Story,1956,2003,1,6,2007,Normal,127000
1937,0535325280,080,RL,60,7134,NAmes,1Fam,SLvl,1955,1955,2,2,2007,Normal,130000
1938,0535325320,050,RL,55,7150,NAmes,1Fam,1.5Fin,1955,1955,1,8,2007,Normal,115000
1939,0535327160,020,RL,70,8400,NAmes,1Fam,1Story,1955,1955,1,3,2007,Normal,116900
1940,0535327200,020,RL,70,13300,NAmes,1Fam,1Story,1956,2000,1,6,2007,Normal,132000
1941,0535353050,020,RL,75,9532,NAmes,1Fam,1Story,1953,1953,1,2,2007,Normal,153000
1942,0535353130,020,RL,,15783,OldTown,1Fam,1Story,1952,1952,1,6,2007,Normal,112500
1943,0535353160,050,RL,60,14190,OldTown,1Fam,1.5Fin,1890,2006,0,4,2007,Normal,138000
1944,0535354050,045,RL,60,9600,NAmes,1Fam,1.5Unf,1949,2003,2,5,2007,Normal,135000
1945,0535354260,050,RL,,12099,NAmes,1Fam,1.5Fin,1953,2004,1,6,2007,Normal,156000
1946,0535355020,070,RL,113,21281,NAmes,1Fam,2Story,1935,2007,3,11,2007,Family,301600
1947,0535375130,050,RL,60,10134,OldTown,1Fam,1.5Fin,1940,1950,1,7,2007,Normal,109000
1948,0535376010,045,RL,55,5500,OldTown,1Fam,1.5Unf,1956,1956,0,4,2007,Normal,103200
1949,0535378080,050,RL,60,10284,OldTown,1Fam,1.5Fin,1925,1993,2,8,2007,Abnorml,128500
1950,0535379060,030,RL,60,10800,OldTown,1Fam,1Story,1927,2007,1,8,2007,Normal,64500
1951,0535379110,070,RL,60,10800,OldTown,1Fam,2Story,1895,1999,0,7,2007,Normal,148000
1952,0535382150,030,RL,60,5400,OldTown,1Fam,1Story,1920,1950,1,1,2007,Abnorml,86000
1953,0535402140,080,RL,93,10090,NAmes,1Fam,SLvl,1963,1999,1,10,2007,Normal,172000
1954,0535402180,020,RL,75,8700,NAmes,1Fam,1Story,1961,1961,1,2,2007,Abnorml,120000
1955,0535403030,020,RL,66,8300,NAmes,1Fam,1Story,1968,1968,1,8,2007,Normal,128500
1956,0535426130,060,RL,70,11606,NAmes,1Fam,2Story,1969,1969,2,9,2007,Family,135000
1957,0535450190,050,RL,60,8064,NAmes,1Fam,1.5Fin,1949,2006,2,7,2007,Normal,122900
1958,0535450220,020,RL,60,11664,NAmes,1Fam,1Story,1948,1950,1,11,2007,Normal,119200
1959,0535450310,050,RL,78,10496,NAmes,1Fam,1.5Fin,1949,1950,1,1,2007,Normal,143000
1960,0535451040,020,RL,60,7200,NAmes,1Fam,1Story,1950,1950,1,5,2007,Normal,119000
1961,0535451100,020,RL,60,7200,NAmes,1Fam,1Story,1950,1950,1,11,2007,Normal,102000
1962,0535451110,020,RL,60,7200,NAmes,1Fam,1Story,1950,2002,2,7,2007,Normal,129000
1963,0535452060,020,RL,70,7000,NAmes,1Fam,1Story,1960,2002,1,4,2007,Family,135000
1964,0535453080,020,RL,,7500,NAmes,1Fam,1Story,1959,2003,1,7,2007,Normal,152000
1965,0535453150,020,RL,70,7315,NAmes,1Fam,1Story,1958,1958,1,3,2007,Normal,140000
1966,0535453180,020,RL,70,7903,NAmes,1Fam,1Story,1960,1960,1,5,2007,Family,152000
1967,0535457020,020,RL,80,8000,NAmes,1Fam,1Story,1960,1960,1,11,2007,Normal,156500
1968,0535457040,090,RL,80,8000,NAmes,Duplex,1Story,1961,1961,0,7,2007,Normal,141000
1969,0535457050,020,RL,70,7000,NAmes,1Fam,1Story,1961,1961,1,7,2007,Normal,99000
1970,0535476360,060,RL,80,9760,NAmes,1Fam,2Story,1964,1993,2,7,2007,Normal,187000
1971,0535477130,060,RL,69,7590,NAmes,1Fam,2Story,1962,1962,1,7,2007,Normal,169500
1972,0535477180,020,RL,60,6600,NAmes,1Fam,1Story,1962,1962,1,12,2007,Normal,125500
1973,0535478040,085,RL,66,6760,NAmes,1Fam,SFoyer,1962,1962,1,10,2007,Normal,130000
1974,0902100010,030,RM,60,6978,OldTown,1Fam,1Story,1926,1980,2,4,2007,Normal,103000
1975,0902105110,070,RM,60,9600,OldTown,1Fam,2Story,1910,2002,2,5,2007,Abnorml,132000
1976,0902106070,050,RM,50,6000,OldTown,1Fam,1.5Fin,1927,1950,2,7,2007,Normal,127500
1977,0902106120,030,RM,56,4480,OldTown,1Fam,1Story,1922,1950,1,2,2007,Normal,89500
1978,0902107050,090,RM,60,7200,OldTown,Duplex,SFoyer,1980,1980,2,8,2007,Normal,140000
1979,0902110010,030,RM,56,3153,OldTown,1Fam,1Story,1920,1990,1,7,2007,Normal,99900
1980,0902125120,030,RM,60,10800,OldTown,1Fam,1Story,1885,1995,1,8,2007,Normal,100000
1981,0902128160,030,RM,60,7200,OldTown,1Fam,1Story,1940,1950,2,5,2007,Normal,130000
1982,0902201090,050,RM,120,9000,OldTown,1Fam,1.5Fin,1900,2006,2,6,2007,Normal,135000
1983,0902201130,050,RM,50,6000,OldTown,1Fam,1.5Fin,1948,2002,1,6,2007,Normal,120000
1984,0902202070,030,RM,50,5925,OldTown,1Fam,1Story,1937,2000,2,3,2007,Alloca,89471
1985,0902205020,050,RM,50,5925,OldTown,1Fam,1.5Fin,1900,1950,1,5,2007,Normal,85000
